Assertion ID 	Assertion	Agreement Score 	Issue
1601	Humans should do all they can to stop climate change.	0.6086956521739131	Climate Change
1645	The high rate of fossil fuels is causing climate change.	0.607843137254902	Climate Change
1596	Global warming can be stopped if we try hard enough.	0.5833333333333333	Climate Change
1700	Human beings are primarily responsible for global warming.	0.5833333333333333	Climate Change
1656	Climate change is causing flooding due to melting ice caps.	0.5714285714285714	Climate Change
1610	Human activity is primarily responsible for global climate.	0.56	Climate Change
1699	Climate change will cause food shortages.	0.56	Climate Change
1602	Climate change could be caused my human factors.	0.55	Climate Change
1691	High rate of emission is causing climate change.	0.5294117647058822	Climate Change
1605	Climate change is already costing lives.	0.5238095238095237	Climate Change
1673	Preventing activities that cause climate change can prevent further damage.	0.5	Climate Change
1612	Animals have no responsibility for climate change.	0.4761904761904762	Climate Change
1589	Natural changes in the sun's activity cannot explain 20th century global warming.	0.4716981132075471	Climate Change
1652	The climate is in a constant cycle and we are currently in a warming period.	0.4666666666666666	Climate Change
1600	Climate change can be reversed with effort.	0.4545454545454546	Climate Change
1631	Earth's climate has always warmed and cooled.	0.43999999999999995	Climate Change
1679	Other countries, such as China, are worse for the environment than the US.	0.4285714285714286	Climate Change
1680	Earth's climate is a cycle of change as seen through ice ages and warming periods, in which we are currently in a warming period.	0.4222222222222223	Climate Change
1677	Hurricanes are due to climate change.	0.42105263157894735	Climate Change
1657	People are responsible for climate change.	0.42105263157894735	Climate Change
1647	Reducing greenhouse gas emissions will not necessarily stop climate change.	0.411764705882353	Climate Change
1633	Climate change has cost at least thirty lives from Hurricane Harvey.	0.4090909090909091	Climate Change
1672	Climate change increases the occurrence of allergic symptoms due to rise in allergenic pollen.	0.40540540540540543	Climate Change
1642	Climate Change results in billions of dollars of damage to public infrastructure.	0.4042553191489362	Climate Change
1665	Al Gore should practice what he preaches - or go away.	0.3962264150943396	Climate Change
1686	We will see spread in mosquite-borne diseases such as Malaria and Dengue Fever.	0.36170212765957444	Climate Change
1615	Stop killing trees will prevent climate change.	0.36000000000000004	Climate Change
1639	Gas flaring can change our climate.	0.3191489361702127	Climate Change
1681	Climate change will make areas of the world uninhabitable within this decade.	0.29411764705882354	Climate Change
1669	Climate change will adversely affect third world countries the most.	0.2653061224489796	Climate Change
1634	Humans are not the only animals that cause pollution on this planet that results in climate change.	0.26086956521739135	Climate Change
1682	Climate change has always been around.	0.24	Climate Change
1625	Decline in rice yields due to warmer nighttime minimum temperatures.	0.23809523809523814	Climate Change
1664	Some climate change is part of the earths natural cycle and cannot be blamed on mankind.	0.23076923076923078	Climate Change
1689	Increased hurricane activity and other extreme weather evenys are a result of natural weather patterns not human -caused climate change.	0.2272727272727273	Climate Change
1670	Climate change result in radom rainfall.	0.14285714285714285	Climate Change
1606	The Bible talks about climate change.	0.12195121951219517	Climate Change
1676	Global warming will be solved by technology innovations.	0.07692307692307687	Climate Change
1585	Different changes in weather does not mean global warming.	0.024390243902439046	Climate Change
1694	The climate change is caused by most developed country.	0.021276595744680826	Climate Change
1603	Rising levels of atmospheric CO2 do not necessarily cause global warming.	-0.04761904761904767	Climate Change
1581	Human produced co2 is re-absorbed by oceans,forests, and other carbon sinks negating any climate changes.	-0.10526315789473689	Climate Change
1609	Moving to electrical cars wil stop climate change.	-0.11111111111111116	Climate Change
1624	The current Climate change is a natural phenomenon.	-0.125	Climate Change
1621	Global warming is a naturally occurring phenomenon unrelated to human activity.	-0.19047619047619047	Climate Change
1590	We are still unsure what could cause climate change.	-0.19999999999999996	Climate Change
1695	Deep ocean currents not human activity or a primary driver of natural climate warming and cooling cycle.	-0.20833333333333331	Climate Change
1649	Climate change is caused by bad people.	-0.2653061224489796	Climate Change
1598	There is not a real contribution of human activitis in Climate change.	-0.2820512820512821	Climate Change
1604	Global warming is just a strategy to get people to recycle more.	-0.34782608695652173	Climate Change
1697	Climate change was made up by the government to keep people in fear.	-0.4285714285714286	Climate Change
1574	Humans do not have that large of an impact.	-0.43478260869565216	Climate Change
1688	Humans are not responsible for climate change.	-0.47826086956521735	Climate Change
1643	Trump won the election due to his positions on the environment.	-0.5217391304347827	Climate Change
1655	Global warming has nothing to do with the change in weather.	-0.5319148936170213	Climate Change
1582	Global warming is not real.	-0.5686274509803921	Climate Change
1802	Everyone needs insurance.	1.0	Obama Care -- Affordable Health Care Act
1835	Health care should not punish people for pre-existing conditions.	1.0	Obama Care -- Affordable Health Care Act
1759	Every deserves a chance at life.	0.95	Obama Care -- Affordable Health Care Act
1732	People shouldn't die because they can't afford the cure.	0.9473684210526316	Obama Care -- Affordable Health Care Act
1826	All people deserve access to health care.	0.9444444444444444	Obama Care -- Affordable Health Care Act
1853	Let the poor have a good healthcare.	0.9245283018867925	Obama Care -- Affordable Health Care Act
1808	Everyone should have access to cheap healthcare.	0.9183673469387754	Obama Care -- Affordable Health Care Act
1789	No one should be deprived of health care.	0.9166666666666667	Obama Care -- Affordable Health Care Act
1720	Every one should be treated equally.	0.9111111111111112	Obama Care -- Affordable Health Care Act
1778	The poor should have a chance.	0.9111111111111112	Obama Care -- Affordable Health Care Act
1813	Medical care should be a human right.	0.9111111111111112	Obama Care -- Affordable Health Care Act
1783	All people should have access to medicines.	0.9090909090909092	Obama Care -- Affordable Health Care Act
1810	Saving a life should be a top priority regardless of health care.	0.9069767441860466	Obama Care -- Affordable Health Care Act
1719	Public health is a necessity.	0.9069767441860466	Obama Care -- Affordable Health Care Act
1767	Everyone should be provided basic health care.	0.8918918918918919	Obama Care -- Affordable Health Care Act
1772	Health care should be more affordable.	0.8846153846153846	Obama Care -- Affordable Health Care Act
1746	Healthcare should be available to all us citizens.	0.8823529411764706	Obama Care -- Affordable Health Care Act
1790	Pre-existing conditions should be covered.	0.8823529411764706	Obama Care -- Affordable Health Care Act
1765	It is the humane thing to do to provide healthcare for those that cannot afford it.	0.8799999999999999	Obama Care -- Affordable Health Care Act
1760	Preventative care is beneficial for the entire health care system.	0.8787878787878789	Obama Care -- Affordable Health Care Act
1752	Things to save people life should be offered freely to them.	0.8775510204081634	Obama Care -- Affordable Health Care Act
1838	Healthcare is the basis of living.	0.8666666666666667	Obama Care -- Affordable Health Care Act
1822	Health care should be offered to anyone in need.	0.8666666666666667	Obama Care -- Affordable Health Care Act
1728	People should have access to lifesaving medical opportunities.	0.8666666666666667	Obama Care -- Affordable Health Care Act
1738	We should have lower prescription drug costs.	0.8636363636363635	Obama Care -- Affordable Health Care Act
1798	A persons life should be more important than their capability to pay for it.	0.853658536585366	Obama Care -- Affordable Health Care Act
1723	All people should have right to a safe life.	0.8490566037735849	Obama Care -- Affordable Health Care Act
1821	Every person has the right to access basic medical care.	0.8461538461538463	Obama Care -- Affordable Health Care Act
1733	It is good that young adults can stay on their parentsÌ¢‰âÂ‰ã¢ plans.	0.8333333333333333	Obama Care -- Affordable Health Care Act
1775	Health must be a right of all people.	0.8333333333333333	Obama Care -- Affordable Health Care Act
1740	Access to preventative medicine reduces more expensive medical costs later.	0.8333333333333333	Obama Care -- Affordable Health Care Act
1764	Health care should be accessible for everyone regardless of monetary status.	0.8297872340425532	Obama Care -- Affordable Health Care Act
1744	Everyone should receive healthcare.	0.826086956521739	Obama Care -- Affordable Health Care Act
1781	Health care should be free for everyone.	0.826086956521739	Obama Care -- Affordable Health Care Act
1795	Drugs that help save lives should be accessible.	0.8222222222222222	Obama Care -- Affordable Health Care Act
1748	Health care should be universal in the United States.	0.8181818181818181	Obama Care -- Affordable Health Care Act
1837	Everyone should have access to basic medical care.	0.8139534883720929	Obama Care -- Affordable Health Care Act
1788	Government needs to keep people healthy.	0.8125	Obama Care -- Affordable Health Care Act
1836	A low cost medicine pogram help to improve Heatl care.	0.8	Obama Care -- Affordable Health Care Act
1860	Access to basic medical care will lower the total overall cost for everyone.	0.8	Obama Care -- Affordable Health Care Act
1714	Health care must be accessible to low-income people.	0.7872340425531914	Obama Care -- Affordable Health Care Act
1839	Health care should be guaranteed for all Americans.	0.7777777777777777	Obama Care -- Affordable Health Care Act
1787	All citizens should benefits from obama care.	0.7727272727272727	Obama Care -- Affordable Health Care Act
1829	Life should not be only for wealthy as wealthy people are no better than those less fortunate.	0.7727272727272727	Obama Care -- Affordable Health Care Act
1834	Obama Care helps thousands of individuals get the care they deserve.	0.7647058823529411	Obama Care -- Affordable Health Care Act
1806	Medical treatments should be free for all the people.	0.7551020408163265	Obama Care -- Affordable Health Care Act
1791	Obama care should subsidiate expensives medicines.	0.7551020408163265	Obama Care -- Affordable Health Care Act
1818	Cancer treatment should be subsidized.	0.7435897435897436	Obama Care -- Affordable Health Care Act
1756	More screenings should be covered in obamacare.	0.7272727272727273	Obama Care -- Affordable Health Care Act
1844	Obama care should provide a measure for free health care.	0.7222222222222223	Obama Care -- Affordable Health Care Act
1722	You should not be fined if you donÌ¢‰âÂ‰ã¢t have insurance.	0.7209302325581395	Obama Care -- Affordable Health Care Act
1816	Health is wealth and should be encouraged.	0.7209302325581395	Obama Care -- Affordable Health Care Act
1796	Medicines should regulate their price or be free in hospitals.	0.72	Obama Care -- Affordable Health Care Act
1727	Obamacare is of benefit to society.	0.7142857142857142	Obama Care -- Affordable Health Care Act
1754	People should not be taxed for being poor.	0.7142857142857142	Obama Care -- Affordable Health Care Act
1848	Health care results from our right to life.	0.709090909090909	Obama Care -- Affordable Health Care Act
1785	All americans should get the same health insurance that congress gets.	0.7073170731707317	Obama Care -- Affordable Health Care Act
1823	Obamacare must make sure that health concerns are treated with utmost priority.	0.7073170731707317	Obama Care -- Affordable Health Care Act
1741	Letting a person die for not having to pay for their medicine is a form of murder.	0.6981132075471699	Obama Care -- Affordable Health Care Act
1776	With Obamacare people with pre-existing health conditions can no longer be denied coverage by insurance companies.	0.6981132075471699	Obama Care -- Affordable Health Care Act
1805	Global health should be our primary goal.	0.6956521739130435	Obama Care -- Affordable Health Care Act
1730	Free health care is very necessary for certain social groups.	0.6923076923076923	Obama Care -- Affordable Health Care Act
1843	Business should not determine how much a person should suffer for medicine.	0.6923076923076923	Obama Care -- Affordable Health Care Act
1771	Heath care access is important in leveling the playing field between classes.	0.6923076923076923	Obama Care -- Affordable Health Care Act
1824	All americans should have free basic medical care.	0.6862745098039216	Obama Care -- Affordable Health Care Act
1750	Health insurance with obamacare is now more affordable for many people.	0.6818181818181819	Obama Care -- Affordable Health Care Act
1757	Having access to health care makes the population more secure.	0.6666666666666667	Obama Care -- Affordable Health Care Act
1758	Life saving drugs should be afforable for everyone.	0.6666666666666667	Obama Care -- Affordable Health Care Act
1842	Us citizen health care should be free for unemployed poppulation.	0.6585365853658536	Obama Care -- Affordable Health Care Act
1815	Healthcare should be free for all.	0.6585365853658536	Obama Care -- Affordable Health Care Act
1729	Unemployed must revice free Health care.	0.6521739130434783	Obama Care -- Affordable Health Care Act
1731	Individuals living in poverty deserve health care, and Obama Care helps to make it happen.	0.6470588235294117	Obama Care -- Affordable Health Care Act
1850	Healthcare is too expensive.	0.6363636363636365	Obama Care -- Affordable Health Care Act
1864	Health care should be free for all.	0.625	Obama Care -- Affordable Health Care Act
1846	Affordable Health Care Act is good for the country.	0.6153846153846154	Obama Care -- Affordable Health Care Act
1819	Healthcare should be free.	0.6097560975609757	Obama Care -- Affordable Health Care Act
1856	Obama care can do good in the world.	0.6000000000000001	Obama Care -- Affordable Health Care Act
1780	Other countries with free healthcare have a cheaper system that works equally good.	0.5918367346938775	Obama Care -- Affordable Health Care Act
1832	No Time Limits on Care.	0.5862068965517242	Obama Care -- Affordable Health Care Act
1749	Some regulations on healthcare and drug pricing is necessary to ensure access to both without economic disaster from price gouging.	0.574468085106383	Obama Care -- Affordable Health Care Act
1814	Having health insurance lowers medical costs.	0.574468085106383	Obama Care -- Affordable Health Care Act
1793	There should be more competitive prices for health care.	0.5686274509803921	Obama Care -- Affordable Health Care Act
1820	Because of obama care an increased number of americans have health insurance.	0.5471698113207548	Obama Care -- Affordable Health Care Act
1743	Healthcare professionals should not suffer with no health insurance and not be charged for it either.	0.5416666666666667	Obama Care -- Affordable Health Care Act
1735	Obama care should be encouraged.	0.5416666666666667	Obama Care -- Affordable Health Care Act
1753	Employment status should not be tied to access to health care.	0.5348837209302326	Obama Care -- Affordable Health Care Act
1742	All healthcare should be free.	0.5294117647058822	Obama Care -- Affordable Health Care Act
1784	CHIP has expanded to cover up to 9 million children.	0.5263157894736843	Obama Care -- Affordable Health Care Act
1845	Health insurance should be cheaper for people who are healthy for their age.	0.5217391304347827	Obama Care -- Affordable Health Care Act
1866	Life saving drugs should be free for everyone.	0.5135135135135136	Obama Care -- Affordable Health Care Act
1817	The government must run the expenses of the sick.	0.510204081632653	Obama Care -- Affordable Health Care Act
1725	Unregulated health care markets are not beneficial to the american public, they create pricing gouges for certain life saving drugs, ie the epi pens.	0.510204081632653	Obama Care -- Affordable Health Care Act
1782	Affordable Health Care Act should remain in the US.	0.5	Obama Care -- Affordable Health Care Act
1770	Our health care system is inefficient.	0.48571428571428577	Obama Care -- Affordable Health Care Act
1762	Obama care should not be scrapped.	0.4666666666666666	Obama Care -- Affordable Health Care Act
1713	Health should be free for all unemployed people.	0.4583333333333333	Obama Care -- Affordable Health Care Act
1721	Our curent healthcare system is outrageous.	0.4545454545454546	Obama Care -- Affordable Health Care Act
1851	Affordable Health Care Act is good for all.	0.4545454545454546	Obama Care -- Affordable Health Care Act
1736	We need a enlightenment pass on Obama care.	0.4509803921568627	Obama Care -- Affordable Health Care Act
1800	We should get rid of the health insurance middle man.	0.441860465116279	Obama Care -- Affordable Health Care Act
1812	The health care act is a very good system.	0.4358974358974359	Obama Care -- Affordable Health Care Act
1852	The law also includes spending. Upfront spending and more regulation are required to realize long-term cost-curbing measures.	0.43478260869565216	Obama Care -- Affordable Health Care Act
1786	Government involvement is important for a good health care.	0.43478260869565216	Obama Care -- Affordable Health Care Act
1761	Free market capitalism doesn't work for health care, because a person who is keeling over from a heart attack doesn't have time to select the best hospital with the most affordable cost.	0.4285714285714286	Obama Care -- Affordable Health Care Act
1769	Affordable Health Care Act should not be replaced.	0.4285714285714286	Obama Care -- Affordable Health Care Act
1865	ObamaCareÌ¢‰âÂ‰ã¢s many protections ensure that you canÌ¢‰âÂ‰ã¢t be dropped from coverage when you get sick or make an honest mistake on your application.	0.4166666666666667	Obama Care -- Affordable Health Care Act
1858	With obamacare nobody has to die because they have no money.	0.4042553191489362	Obama Care -- Affordable Health Care Act
1718	The Obama care program should be revised.	0.3913043478260869	Obama Care -- Affordable Health Care Act
1859	Free market on drugs lets people raise the price.	0.3877551020408163	Obama Care -- Affordable Health Care Act
1797	The premiums for the Affordable Care Act are too expensive.	0.37777777777777777	Obama Care -- Affordable Health Care Act
1807	There are now more private coverage options, and all major medical coverage options must provide minimum essential coverage.	0.375	Obama Care -- Affordable Health Care Act
1809	Obama Care should remain the law of the federal government, as it covers more indivdiuals.	0.3636363636363636	Obama Care -- Affordable Health Care Act
1799	Health care should be offered to all with a doctor determining to end a patients care for negative reasonings.	0.36000000000000004	Obama Care -- Affordable Health Care Act
1779	Subsidies for health insurance should be reduced at the top end of the spectrum.	0.35000000000000003	Obama Care -- Affordable Health Care Act
1862	The first step toward Universal Health Care is Obama Care, backed by the Affordable Care Act.	0.3469387755102041	Obama Care -- Affordable Health Care Act
1747	The wealthier you are, the more you should have to pay to help fellow Americans.	0.3469387755102041	Obama Care -- Affordable Health Care Act
1715	Affordable Health Care Act is affordable.	0.3333333333333333	Obama Care -- Affordable Health Care Act
1857	Taxes are going up as a result of the ACA.	0.3191489361702127	Obama Care -- Affordable Health Care Act
1827	With obamacare tens of millions of uninsured people have access to affordable, high-quality health insurance through Medicaid expansion, their employers, and the Health Insurance Marketplace.	0.3076923076923077	Obama Care -- Affordable Health Care Act
1716	Health coverage should be optional.	0.29032258064516125	Obama Care -- Affordable Health Care Act
1774	Obacamacare provides healhtcare for all.	0.28571428571428575	Obama Care -- Affordable Health Care Act
1803	Healthcare should be handled on the state level, not on the federal level.	0.27777777777777773	Obama Care -- Affordable Health Care Act
1831	Cheap medicine is accessible to those who need it.	0.27777777777777773	Obama Care -- Affordable Health Care Act
1755	Once you give people free health care, you cannot take it back.	0.2765957446808511	Obama Care -- Affordable Health Care Act
1825	Government needs to make people healthy.	0.2682926829268293	Obama Care -- Affordable Health Care Act
1724	The Obama care program is too costly.	0.24	Obama Care -- Affordable Health Care Act
1766	Health Care should be self paid but subsidiate by the goverment.	0.23809523809523814	Obama Care -- Affordable Health Care Act
1849	Us citizens must be charged but on a mimimal level.	0.23076923076923078	Obama Care -- Affordable Health Care Act
1861	A benefit of unregulated health care is lower cost of medicine although it will not be available without health care.	0.19999999999999996	Obama Care -- Affordable Health Care Act
1811	Universal health care is too slow.	0.19999999999999996	Obama Care -- Affordable Health Care Act
1801	Free health care is just another entitlement.	0.16666666666666669	Obama Care -- Affordable Health Care Act
1739	In its current form, the Affordable Care Act is not sustainable.	0.16279069767441862	Obama Care -- Affordable Health Care Act
1804	Obama care is beneficial for blacks and all races other than white.	0.14285714285714285	Obama Care -- Affordable Health Care Act
1745	Healthcare professionals should not have to pay taxatoin of medicaid.	0.09090909090909088	Obama Care -- Affordable Health Care Act
1763	Obama care should and has end the dropping sick patients.	0.07317073170731708	Obama Care -- Affordable Health Care Act
1840	People who are paying for healthcare suffer.	0.05882352941176472	Obama Care -- Affordable Health Care Act
1737	The pricing models of obama care are too expensive.	0.020408163265306145	Obama Care -- Affordable Health Care Act
1830	An unregulated market ensures cheap medicine.	0.018867924528301883	Obama Care -- Affordable Health Care Act
1828	People may rely on free health care to substitute there own role in maintaining unhealthy lifestyle choices.	0.0	Obama Care -- Affordable Health Care Act
1863	Obama care should be removed.	0.0	Obama Care -- Affordable Health Care Act
1792	The Obama care program has to many loopholes.	-0.018867924528301883	Obama Care -- Affordable Health Care Act
1847	Obama Care makes people use cheap medicine.	-0.0222222222222222	Obama Care -- Affordable Health Care Act
1794	Obama care makes many people pay higher premiums.	-0.0222222222222222	Obama Care -- Affordable Health Care Act
1833	The affordable health care act causes an increase in health care costs.	-0.0625	Obama Care -- Affordable Health Care Act
1777	Obama care is a waste of money.	-0.10204081632653056	Obama Care -- Affordable Health Care Act
1773	People should pay to mantain good health.	-0.18181818181818182	Obama Care -- Affordable Health Care Act
1751	Healthcare should not be free for unemployed people.	-0.3061224489795918	Obama Care -- Affordable Health Care Act
1734	Obamacare should not exist.	-0.3191489361702127	Obama Care -- Affordable Health Care Act
1726	Obama care is bad for the country.	-0.3636363636363636	Obama Care -- Affordable Health Care Act
1717	The middle class should have to pay higher taxes, because they will use more government funds for their healthcare.	-0.38888888888888884	Obama Care -- Affordable Health Care Act
1841	The country already has too much debt to even consider funding healthcare.	-0.39534883720930236	Obama Care -- Affordable Health Care Act
1855	Free health care leads to people not taking care of their health.	-0.40350877192982454	Obama Care -- Affordable Health Care Act
1768	By giving people free health care it can lead to them being lazy.	-0.4222222222222223	Obama Care -- Affordable Health Care Act
1854	Medical treatments should be only for people that can afford treatments.	-0.7142857142857142	Obama Care -- Affordable Health Care Act
1987	The society deserves the truth.	1.0	Media Bias
1876	The job of a reporter is to tell the truth.	0.95	Media Bias
1974	Every body has its owns preferences.	0.95	Media Bias
1902	News should be said the way it happened.	0.9487179487179487	Media Bias
1967	All the stories should be covered in an honest way.	0.945945945945946	Media Bias
1936	The information must be shown in the media bluntly.	0.9428571428571428	Media Bias
1917	Media alters the perception of a situation.	0.9166666666666667	Media Bias
1993	Journalist should not be manipulated by politicians.	0.9130434782608696	Media Bias
1891	Journalist should not accept bribe.	0.9090909090909092	Media Bias
1908	The media needs to present fair and balanced news.	0.9069767441860466	Media Bias
1972	People need to get their facts straight before just going on what they hear from one source.	0.9069767441860466	Media Bias
1962	Sometimes news coverage is very conflicting.	0.9069767441860466	Media Bias
1935	Journalist should be just.	0.8857142857142857	Media Bias
1881	Bribes should not overtake our media.	0.8799999999999999	Media Bias
1999	Journalism should be free and fair.	0.8775510204081634	Media Bias
1977	Journalists should be impartial in their news.	0.875	Media Bias
1894	Journalist's job is to report the truth and facts.	0.875	Media Bias
1890	Journalists should report facts.	0.8723404255319149	Media Bias
1943	Some reporters are too aggressive.	0.8723404255319149	Media Bias
1893	A journalist's job is to report the truth to the public and should not accept gifts from any third party.	0.8666666666666667	Media Bias
1991	Media needs to present the facts.	0.8604651162790697	Media Bias
1919	Media should be unbiased.	0.8604651162790697	Media Bias
1905	Media should present multiple sides of each issue.	0.853658536585366	Media Bias
1926	The people deserves the truth.	0.853658536585366	Media Bias
1879	Journalist should not be biased.	0.853658536585366	Media Bias
1982	The information must be objective and not manipulated.	0.8461538461538463	Media Bias
1874	Bias is part of human nature.	0.8378378378378379	Media Bias
1931	The truth should be spoken no matter the price.	0.8367346938775511	Media Bias
1965	The media should not be biast because it gives people the wrong impression about some things.	0.8333333333333333	Media Bias
1900	Bias may be part of human nature but it can still be mediated to not blatantly show in media.	0.8235294117647058	Media Bias
1995	If you dont like one media then consume another.	0.8181818181818181	Media Bias
1909	Many journalists give commentary on news stories.	0.7959183673469388	Media Bias
1961	Journalist should be upright.	0.7872340425531914	Media Bias
1930	Media Bias is a real thing.	0.7777777777777777	Media Bias
1949	Bias in journalism can never be completely eliminate.	0.7727272727272727	Media Bias
1884	Much of what is put out by the media today is sensationalized.	0.7714285714285714	Media Bias
1973	The truth will set us free.	0.7692307692307692	Media Bias
1966	Media should report the facts and not opinions.	0.7619047619047619	Media Bias
1883	Media bias will always be around.	0.7619047619047619	Media Bias
1950	News should be unbiased.	0.76	Media Bias
1907	Media bias is a real thing.	0.7551020408163265	Media Bias
1869	Journalists should always present both sides of an issue equally.	0.75	Media Bias
1953	Not all people in the media provide falsifications.	0.7407407407407407	Media Bias
1887	Some media outlets adhere to journalistic teachings of avoiding bias and withholding personal opinions.	0.7391304347826086	Media Bias
1929	Reporters have biased views like everyone else.	0.7333333333333334	Media Bias
1940	A journalist must avoid biasing news.	0.7307692307692308	Media Bias
1877	Bias in journalism can never be completely eliminated -.	0.7209302325581395	Media Bias
1901	Journalists should be more honest.	0.7209302325581395	Media Bias
1964	There needs to be no third party influences in the media.	0.72	Media Bias
1913	Media bias will never go away.	0.7142857142857142	Media Bias
1939	Common sense helps in looking beyond media bias.	0.7083333333333333	Media Bias
1904	This issue is about whether media bias is a real thing.	0.696969696969697	Media Bias
1892	False statements should be sanctioned.	0.6956521739130435	Media Bias
1928	The media has become too influential in political outcomes.	0.6956521739130435	Media Bias
1980	They have to have policies and punishments for fake news people.	0.6888888888888889	Media Bias
1981	There should be better enforcement in the laws that go with journalism and mainstream media.	0.6666666666666667	Media Bias
1937	A newscast should not be obvious what the political leanings of the journalist(s) is/are.	0.6521739130434783	Media Bias
1888	By Biasing information journalists hurt others.	0.6499999999999999	Media Bias
1959	It is easy to find media coverage that supports your opinion.	0.6444444444444444	Media Bias
1906	Journalist should follow the journalist creed.	0.6444444444444444	Media Bias
1875	Freedom of the press prevents the government or other third parties from controlling the media.	0.641025641025641	Media Bias
1984	Media bias should be prohibited.	0.6363636363636365	Media Bias
1916	Media bias is why many Americans choose not to watch the news or read newspapers anymore.	0.6296296296296295	Media Bias
1886	There is too much spin by the media.	0.627906976744186	Media Bias
1895	Media has the power to influence the audience, but often is not used for good.	0.6226415094339623	Media Bias
1954	Sometimes reporters lie intentionally.	0.6190476190476191	Media Bias
1994	Too many networks show biased news.	0.6153846153846154	Media Bias
1889	Bias in journalism can never be completely eliminated.	0.6086956521739131	Media Bias
1933	Journalists write false stories to gain readers.	0.5813953488372092	Media Bias
1971	Without free media there is no freedom.	0.5769230769230769	Media Bias
1922	No media bias should be encouraged.	0.5714285714285714	Media Bias
1996	Mainstream media is no longer fulfilling its mandate of providing the society with insightful and honest stories.	0.5609756097560976	Media Bias
1986	Mainstream media is no longer fulfilling its mandate of providing the society with insightful.	0.56	Media Bias
1873	Mainstream media still provides a relatively objective view.	0.55	Media Bias
1899	Journalists should be upright.	0.5471698113207548	Media Bias
1912	Mainstream media is very biast because they are looking for a reaction out of certain people.	0.5428571428571429	Media Bias
1975	Media needs to be closely monitored by the public.	0.5384615384615385	Media Bias
1948	Some media only project their strict bias and it hurts a majority of people i.e. fox news.	0.5319148936170213	Media Bias
1951	Journalists are meant to be true to the core.	0.5263157894736843	Media Bias
1870	Bias in journalism can never be completely eliminated -- bias is part of human nature.	0.5111111111111111	Media Bias
1920	Mainstream media is not doing what its suppose to do.	0.4666666666666666	Media Bias
1896	Too many articles covered in the mainstream media are biased and untruthful.	0.46341463414634143	Media Bias
1882	Mainstream media is no longer fulfilling its mandate.	0.4545454545454546	Media Bias
1960	There are already too many yellow publishing houses.	0.4509803921568627	Media Bias
1990	Thanks to our free media, we have a free world perspective.	0.441860465116279	Media Bias
1932	Reporters now care more about politics.	0.441860465116279	Media Bias
1934	Mainstream media is now in support of political propagands.	0.4285714285714286	Media Bias
1918	With blogs in the media and administrated via outlests, bias is part of media mainstream.	0.4285714285714286	Media Bias
1970	Buying a newspaper to read a fake news is a scam mode.	0.4285714285714286	Media Bias
1872	The articles should have a subjective view.	0.4166666666666667	Media Bias
1868	The main problem in the information issued by the media is corruption.	0.4166666666666667	Media Bias
1992	Reporters often don't fully look into a topic.	0.4090909090909091	Media Bias
1997	Much of what the media puts out today cannot be trusted.	0.3846153846153846	Media Bias
1923	Journalists often report lies unintentionally.	0.375	Media Bias
1985	Dont use mainstream media if you want the truth.	0.375	Media Bias
1955	News are hard to believe.	0.3658536585365854	Media Bias
1903	Journalism is more about boosting ratings than getting the true story.	0.3636363636363636	Media Bias
1942	One should not trust the media.	0.3636363636363636	Media Bias
1968	So many stories are based on what type of story a politician want.	0.34883720930232553	Media Bias
1924	Many journalists prioritize the business above the information.	0.34782608695652173	Media Bias
1898	The media no longer provide immediate and truthful information.	0.3333333333333333	Media Bias
1910	You can't believe anything you see in the media anymore.	0.3333333333333333	Media Bias
1880	Most journalists are biast because that is human nature.	0.3333333333333333	Media Bias
1885	All media outlets are biased.	0.3333333333333333	Media Bias
1979	Newspapers should penalize biased writers.	0.31578947368421056	Media Bias
1944	News people just want to make money.	0.3076923076923077	Media Bias
1927	Journalists have right to express their point of view.	0.3023255813953489	Media Bias
1867	Everybody is biased.	0.30000000000000004	Media Bias
1989	Most of the media is geared towards a specific audience making it very biast.	0.28	Media Bias
1914	Mots journalists doing a good job.	0.2727272727272727	Media Bias
1963	People naturally share their opinion and is not biased among journalists.	0.2558139534883721	Media Bias
1947	Fox News is biased in favor of the right.	0.24	Media Bias
1871	Mainstream media provides a relative objective view.	0.19999999999999996	Media Bias
1941	Is not has national level is worldwide.	0.1282051282051282	Media Bias
1945	Using local channels can solve media bias to an extent.	0.11111111111111116	Media Bias
1921	Media bias declines ratings and decreases audience.	0.11111111111111116	Media Bias
1998	Most journalist are dishonest people.	0.09090909090909088	Media Bias
1956	Lower more fragmented reach and lower rated programs than network TV.	0.024390243902439046	Media Bias
1958	Media bias is mostly about celebrities.	0.021276595744680826	Media Bias
1957	Media bias is too little to worry about.	0.021276595744680826	Media Bias
1976	BBC is the most moderate news source.	0.019607843137254888	Media Bias
1969	Journalists only cover stories that support their own opinion.	0.0	Media Bias
1988	Media is liberal biased because the liberals are right.	0.0	Media Bias
1946	If you don't watch the media , bias isn't a problem.	0.0	Media Bias
1952	Reporters lie a lot.	-0.0222222222222222	Media Bias
1978	Media is biased in favor of the left.	-0.06122448979591838	Media Bias
1938	Journalists intentionally report news in a way that makes republicans look bad.	-0.09090909090909088	Media Bias
1911	CNN is the main source of being a total left wing partisan.	-0.1363636363636364	Media Bias
1925	It is difficult to say if media bias has an impact on people.	-0.1891891891891892	Media Bias
1915	The media are evil companies.	-0.32075471698113206	Media Bias
1897	Fake news is not a real problem.	-0.3469387755102041	Media Bias
